Sylvia Clark ,37
The Clevelands ,37
The Grazers ,37
The Vivians ,37
University 4 ,37
Van A Belle ,37
Willie Zimmerman ,37
Wm Morris Co ,37
organ ,37
',36
3 Musketeers ,36
Aerial Mitchells ,36
Ben Welch ,36
Bolger Bros ,36
C A F Usher ,36
Cavanna Duo ,36
Chas Drew Co ,36
Chas F Semon ,36
Chas Glbbs ,36
Clark A Bergman ,36
Crawford A Broderlck ,36
Daniels A Walters ,36
Detroit. ,36
Elizabeth Otto ,36
Emily Darrell Co ,36
Gardner A Revere ,36
Gardner's Maniacs ,36
Gordon A Marx ,36
Gordon Eldrld Co ,36
Gruber's Animals ,36
Hal A Francis ,36
Hanlon Bros ,36
Harry Cooper ,36
Helen Jackley ,36
Hermlne Shone Co ,36
J C Lewis Co ,36
Jimmy Lucas Co ,36
Kelly A Galvln ,36
Lillian Fitzgerald ,36
Mack A Vincent ,36
Mae Francis ,36
Mr ft Mrs J Barry ,36
Musette ,36
Nlblo's Birds ,36
O'Connor A Dixon ,36
Pittsburgh ,36
"Portland, Me. ",36
Prevost A Brown ,36
Prince A Deerle ,36
Princeton ft Yale ,36
Reed A Wood ,36
Shea's ,36
Stalne's Circus ,36
Taylor A Arnold ,36
The Wheelers ,36
Those French Girls ,36
Thurber A Madison ,36
Victor Morley Co ,36
Wallace Galvln ,36
Watson's Farmyard ,36
Whipple Houston Co ,36
Whitfield ft Ireland ,36
Williams A Segal ,36
Wm Weston Co ,36
Wormwood's Animals ,36
a ,36
ton ,36
"""4 Husbands"" ",35
"""All Girl Revue"" ",35
"""For Pity's Sake"" ",35
"""Petticoat Minstrels"" ",35
"""When We Grow Up"" ",35
(3 to fill) ,35
(One to (,35
(w-v-a) ,35
2d half (,35
2d half (1-4) ,35
7 Honey Boys ,35
8 (loew) ,35
Aeroplane Girls ,35
Anderson A Golnes ,35
Billy Klnkald ,35
Broadway ,35
Calts Bros ,35
Chick Sale ,35
Cliff Bailey ,35
Clifford A Mack ,35
Cole Russell A D ,35
Colonial Belles ,35
Conrad A Conrad ,35
Costa Troupe ,35
Cressy A Dayne ,35
Delmore A Light ,35
Doyle A Elaine ,35
Edmund Hayes Co ,35
Eugene Trio ,35
Fisher A Green ,35
Flo Irwin Co ,35
Ford A Hewitt ,35
Frank Gaby ,35
Frisco ,35
Garclnettl Bros ,35
Geo Armstrong ,35
Geo Damerel Co ,35
Harry Antrim ,35
Imperial Troupe ,35
Jack Norworth ,35
Jack Polk ,35
Jean Southern ,35
Joe Reed ,35
Judson Cole ,35
Leonard Anderson Co ,35
Lohse ft Sterling ,35
Marseilles ,35
Max's Circus ,35
Maxim's Models ,35
Mazle King Co ,35
McCloud A Carp ,35
Mcintosh A Maids ,35
Moore Gardner A R ,35
Morton A Moore ,35
Owen A Moore ,35
Princess Rajah ,35
Queenle Dunedln ,35
Rae A Wynn ,35
Richard the Great ,35
Sampson ft Douglas ,35
Shoes a spec- ,35
Sidney A Townley ,35
Silver A Duval ,35
Thalero's Circus ,35
The Duttons ,35
Thos Swift Co ,35
Tom Edwards Co ,35
Valerie Sisters ,35
Weber A Wilson ,35
Wm Dick ,35
on page ,35
r ,35
"""Betting Bettys"" ",34
"""Bon Voyage"" ",34
"""Childhood Days"" ",34
"""Kid Kabaret"" ",34
"""Mile a Minute"" ",34
"""Peacock Alley"" ",34
(Scranton split) ,34
(Three to flll) ,34
.,34
1st half) ,34
3 Bartos ,34
4 Kings ,34
Alice Nelson Co ,34
Alleen Stanley ,34
Anderson A Burt ,34
Asahl Troupe ,34
Basil A Allen ,34
Belle Story ,34
Belmont A Harl ,34
Ben Deely Co ,34
Browning A Dean ,34
Buckley's Animals ,34
Bud A Nellie Helm ,34
Carmen's Minstrels ,34
Clifton Crawford ,34
Columbia ,34
Dooley A Nelson ,34
Eldora Co ,34
Ernest Ball ,34
Ethel Mae Barker ,34
Frank Keenan Co ,34
Geo Brown Co ,34
Hallen ft Fuller ,34
Helm Children ,34
Hess Sisters ,34
J C Mack Co ,34
Jan Rublnl ,34
Jimmy Lyons ,34
Joe Barton ,34
Josle Heather ,34
Liberty ,34
Lillian Russell ,34
Little Nap ,34
Lord Roberts ,34
Mario A Trevette ,34
Martelle ,34
McKay ft Ardlne ,34
Morln Sisters ,34
Otto Koerner Co ,34
Oxford 3 ,34
Page Hack A Mack ,34
Pantzer Duo ,34
Paul Stephens ,34
Provol ,34
Reynolds A Donegan ,34
"Rochester, N. Y. ",34
Ross Bros ,34
Scanlon A Press ,34
Scott A Keane ,34
Sebastian Merrill Co ,34
Strength Bros ,34
Stroud Trio ,34
Sylvia Loyal ,34
Tate's Motoring ,34
Three Chums ,34
Venetian Gypsies ,34
Will Stanton Co ,34
Wm Armstrong Co ,34
half) ,34
unbar ,34
"""California"" ",33
(Opens Sun Mat) ,33
(loaw) ,33
3 Weber Girls ,33
Alice Lloyd ,33
Balancing Stevens ,33
Bernard A Meyers ,33
Billy Hall Co ,33
Blanche Ring ,33
Breakaway Barlows ,33
Cook A Lorens ,33
Direction. ,33
Douglas Flint Co ,33
Dupree A Dupree ,33
Durkln Girls ,33
Eddie Borden Co ,33
Ernie ft Ernie ,33
Fox ft Ward ,33
Geo Rosener ,33
Hans Hanke ,33
Harry Carroll ,33
Hill A Ackerman ,33
Irene Franklin ,33
John Oelger ,33
Leonard A Wlllard ,33
Louis Granat ,33
Mae West ,33
Musical Fredericks ,33
Nancy Fair ,33
New Orleans ,33
Nip ft Tuck ,33
Rae Eleanor Ball ,33
Ray L Royce ,33
Rice A Francis ,33
Ryan ft Lee ,33
Shannon A Annls ,33
Snyder A Buckley ,33
Star ,33
The Mozarts ,33
Tom Linton Girls ,33
"Trenton, N. J. ",33
"Troy, N. Y. ",33
Walker A ,33
Ward A Curran ,33
Williams ft Wolfus ,33
ann ,33
"""Memories"" ",32
(Flint split) ,32
(Ono to fill) ,32
(Saginaw split) ,32
(Terre Haute split) ,32
Alf Rlpon ,32
Alfred Farrell ,32
Alpha Troupe ,32
Arthur Geary ,32
Atlanta ,32
Barnes A Crawford ,32
Barnold's Dogs ,32
Bell A Caron ,32
Bell Boy 3 ,32
Belle Dixon ,32
Ben Linn ,32
Berry A Berry ,32
Blanche Walsh Co ,32
Bogart A Nelson ,32
Burley A Burley ,32
Carbrey Bros ,32
Clarice Vance ,32
Cole A Denahy ,32
Cowboy Minstrels ,32
Cunningham A Marlon ,32
"Danville, ",32
Dixon A Dixon ,32
Duffy A Lorenz ,32
Edwin Arden Co ,32
Emerson ft Baldwin ,32
Ernest Evans Co ,32
Everest's Monks ,32
F A L Bruch ,32
Flying Weavers ,32
Four Bards ,32
Gardner Trio ,32
Geo Howell Co ,32
Godfrey A Henderson ,32
Grace DeMar ,32
Graham A Randall ,32
Gray ft Graham ,32
Harvey DeVora 3 ,32
Hayward Stafford Co ,32
Hickman Bros ,32
Hopkins ft Axtell ,32
Juggling De Lisle ,32
King Bros ,32
Lincoln ,32
Llda McMillan Co ,32
Lou Anger ,32
Louis Simon Co ,32
Lynch A Zeller ,32
Marco Twins ,32
Marconi Bros ,32
McCormack A Wallace ,32
McDonald A Rowland ,32
Merrill ft Otto ,32
Morris ft Allen ,32
Mystic Hanson 3 ,32
Nana ,32
Nat Nazarro Co ,32
Nora Bayes ,32
Norton A Lee ,32
Patrlcola A Meyers ,32
Pearl Davenport ,32
Ralph Smalley ,32
Robinson's Elephants ,32
Roland Travers Co ,32
Rose ft Ellis ,32
Roth A Roberts ,32
Ryan Bros ,32
Samoya ,32
Selig S ,32
Sherman Van A H ,32
The Halklngs ,32
UnitedBooking ,32
Van A Carrie Avery ,32
Van Cello ,32
Vanderbllt A Moore ,32
Viola Lewis Co ,32
Willing A Jordan ,32
With ,32
Yvonne ,32
o ,32
"""Colonial Days"" ",31
"""Detective Keen"" ",31
"""Finders Keepers"" ",31
"""Green Beetle"" ",31
"""Mayor A Manicure"" ",31
"""Vacuum Cleaners"" ",31
"""What Hap Ruth"" ",31
(Jackson split) ,31
(Mobile split) ,31
(Open Bun. Mat.) ,31
(a&h) ,31
(clan) ,31
. (ubo) ,31
/ ,31
3 Keatons ,31
Adeline Francis ,31
Alf Grant ,31
Amelia Bingham Co ,31
B Kelly Forest ,31
Burns A Klssen ,31
Busse's Dogs ,31
Claudius ft Scarlet ,31
Daisy Leon ,31
Dallas ,31
Degnon A Clifton ,31
Dolan A Lenharr ,31
Eddy Duo ,31
Edward Marshall ,31
Fern A Davis ,31
Fred Elliott ,31
Frevoll ,31
Geo Lovett Co ,31
Harry Glrard Co ,31
Henry A Moore ,31
Hong Kong Mysteries ,31
Jack A Forls ,31
Jack Onrl ,31
Jack Wilson Trio ,31
Jean Barrios ,31
Kelly A Oalvln ,31
Knowles A White ,31
Kramer ft Morton ,31
Lewis A Leopold ,31
Louisville ,31
Maurice Freeman Co ,31
Maurice Wood ,31
Mel Klee ,31
O'Neal A Walmsley ,31
Orphean* ,31
Paul Klelst Co ,31
Philadelphia. ,31
Richards ft Kyle ,31
Robt T Haines Co ,31
Sam Hood ,31
Selblnl A Grovlnl ,31
Senator F Murphy ,31
Spencer ft Williams ,31
Sprague A McNeece ,31
Stone A Hughes ,31
The Kemps ,31
Valentine ft Bell ,31
Van ft Schenck ,31
Vespo Duo ,31
Violet McMillan ,31
Ward A Van ,31
Washington ,31
White Hussars ,31
Winnipeg ,31
o f Theatrical ,31
"""Birthday Party"" ",30
"""Clown Seal"" ",30
"""Just Half Way"" ",30
"""Night In Park"" ",30
(7-9) ,30
(Albany split) ,30
(Battle Creek split) ,30
(s-c) ,30
", O. ",30
1st hair ,30
3 Keltons ,30
Alex Carr Co ,30
Alf Holt ,30
Anthony A Mack ,30
Argo A Virginia ,30
Armstrong A Clark ,30
Avon Comedy Four ,30
B',30
Bankoff A Girlie ,30
Baron Llchter ,30
Belle Rutland ,30
Bernard A Lloyd ,30
Bevan A Flint ,30
Blanche Leslie ,30
Brlerre ft King ,30
Burt Johnson Co ,30
Chas Weber ,30
Clalrmont Bros ,30
Cliff Bailey Duo ,30
Cook ft Stevens ,30
Davis A Walker ,30
Dorothy Vaughan ,30
Earl A Edwards ,30
Ed F Reynard ,30
Ed Hayes Co ,30
Elliott A West ,30
Espe A Dutton ,30
Frozlnl ,30
General Executive Offices ,30
Geo B Reno Co ,30
Glen Ellison ,30
Gould A Lewis ,30
Hall A O'Brien ,30
Harry ,30
Helene Davis ,30
Herman ft Shirley ,30
Hopkins Sisters ,30
Howard A Fields ,30
Ismed ,30
Johnson Howard A L ,30
Juggling Normans ,30
Juno Salmo ,30
Kuma 4 ,30
La Vler ,30
Leonardl ,30
Lewis A White ,30
Louise Galloway Co ,30
M Montgomery Co ,30
Marimba Band ,30
Max Bloom Co ,30
Monroe Bros ,30
Morgan A Gray ,30
Nelson Sisters ,30
Old Time Darkles ,30
Polly Prim ,30
Prelle's Dogs ,30
Princess ,30
Rajah ,30
Rice A Werner ,30
Roy ft Arthur ,30
Ryan A Rlggs ,30
Scott A Wilson ,30
Seattle. ,30
St. Paal ,30
The Frescotts ,30
Tom Nawn Co ,30
"Vancouver, B. C. ",30
Ward A Raymond ,30
Ward ft Cullen ,30
"Waterloo, la. ",30
Yates A Wheeler ,30
Zertho's Dogs ,30
fubo) ,30
made at abort ,30
ryant ,30
"""Everybody"" ",29
"""Lion's Bride"" ",29
"""Night Clerk"" ",29
"""The Criminal"" ",29
(7-8) ,29
(oho) ,29
2 Georges ,29
4 Juvenile Kings ,29
Alfred Farrell Co ,29
American A ,29
Annual $4 ,29
Atlantic City ,29
B Kelly Forrest ,29
Ball ft West ,29
Barney Williams Co ,29
"Bay City, Mich. ",29
"Birmingham, Ala. ",29
"Bridgeport, Conn. ",29
Caltes Bros ,29
"Camden, N. J. ",29
Catherine Powell ,29
Chip ft Marble ,29
Christie A Bennett ,29
Cliff Clark ,29
Cliff Gordon ,29
Columbia Players ,29
Cook A Rothert ,29
Cooper A Robinson ,29
Corcoran A Mack ,29
Dan Sherman Co ,29
Diamond ft Brennan ,29
Dotson A Gordon ,29
Dunbar ft Turner ,29
Dunlay A Merrill ,29
Eckert A Parker ,29
Elsa Ruegger ,29
Evelyn May Co ,29
Frank Rogers ,29
Gardiner 3 ,29
Geo A Lily Garden ,29
"Girls"" ",29
Gordon A Gordon ,29
Gould A Ashlyn ,29
Great Leon Co ,29
Hanlon ft Clifton ,29
Harry Van Fossen ,29
Holden A Herron ,29
Holmes A Holllston ,29
Howard A Clark ,29
John Hlgglns ,29
Kennedy ft Burt ,29
Kilkenny 4 ,29
Lane A O'Donnell ,29
Leo Carrlllo ,29
Majestic Musical 4 ,29
Manning A Hall ,29
Margaret Ryan ,29
Marie A Billy Hart ,29
Marie Hart ,29
Martha Russell Co ,29
Mary Melville ,29
McClure A Dolly ,29
Mitchell A Mitch ,29
Mlgnon ,29
Morris A Campbell ,29
Morton ft Glass ,29
"Mt. Vernon, N. Y. ",29
Mullen ft Coogan ,29
Musical McLarens ,29
Nelson Waring ,29
Olga Petrova ,29
Oracle Emmett Co ,29
Paula ,29
Peerless Trio ,29
Pekln Mysteries ,29
Players ,29
Raymond Sisters ,29
Rayno's Dogs ,29
Seabury A Price ,29
Sharp A Turek ,29
Techow's Cats ,29
The Reynolds ,29
Victory ,29
Vinton A Buster ,29
Virginia Grant ,29
Wilfred Clark Co ,29
Wilson ft Wilson ,29
Wm Thompson Co ,29
Wood Bros ,29
Write for Catalog 4. ,29
Young A April ,29
arden ,29
arklns ,29
hornton ,29
ooley ,29
t ,29
"""Concealed Bed"" ",28
"""Heir for Night"" ",28
"""In the Dark"" ",28
"""Midnight Follies"" ",28
"""Patrla"" (film) ",28
"""Ward ",28
(1 to All) ,28
(4-6) ,28
(One to fill.) ,28
(Open Sunday Mat.) ,28
3 Falcons ,28
3 Lelghtons ,28
Aerial Eddys ,28
Althoff Sisters ,28
Archer A Bel ford ,28
"Battle Creek, Mich. ",28
Ben Beyer Co ,28
Bert Fltzglbbons ,28
Billy Barlow ,28
Black Bros ,28
Bounding Pattersons ,28
Brown Fletcher 3 ,28
Brown ft Jackson ,28
Burke ft Burke ,28
Chas Ahearn Co ,28
Cornelia A Adele ,28
Crouch A Welch ,28
Curzon Sisters ,28
Dare Austin Co ,28
Dave Wellington ,28
Eddie Badger ,28
Fatlma ,28
Florence Tempest Co ,28
Fred Bowers Co ,28
Fred Duprez ,28
Gallagher A Carlln ,28
Gene Green ,28
Geo Hall ,28
Geo Kelly Co ,28
Gordon ft Rica ,28
Hal Davis Co ,28
Hipp 4 ,28
Howe A Howe ,28
I A B Smith ,28
Irving A Ward ,28
"Jackson, Mich. ",28
Joe Daniels ,28
Joe Kennedy ,28
Kelso A Lelghton ,28
Kitty Gordon Co ,28
Klass A Bernle ,28
Kleine Kl ,28
Kolb A Harland ,28
Lewis ft Norton ,28
Lillian Ashley ,28
Lyons ft Yosco ,28
Marie Bishop ,28
Marie King Scott ,28
Marriott Troupe ,28
Maude Tiffany ,28
McDermott A Wallace ,28
Morris Cronln Co ,28
Nelson A Castle ,28
Nelusco A Hurley ,28
Orange Packers ,28
Orth A Dooley ,28
Pope A Uno ,28
Purcella Bros ,28
"Roanoke, Va. ",28
Robin ,28
Rose Berry ,28
Rouble Slmms ,28
Ryan A Tlerney ,28
Sam Hearn ,28
Sherman A Uttry ,28
Sherman Van A Hy ,28
Special for Piano ,28
Stone ,28
Swor ft Mack ,28
Tarzan ,28
The Rexos ,28
"Toledo, O. ",28
Walsh A Bentley ,28
Walter James ,28
Wanzer A Palmer ,28
Witt A Winter ,28
Zeda A Hoot ,28
f ,28
— ,28
"""Discontent"" ",27
"""Junior Follies"" ",27
"""Master Move"" ",27
"""Motoring"" ",27
"""The Punch"" ",27
"""The Right Man"" ",27
"""Well Well Well"" ",27
(One to Ml) ,27
(bern) ,27
2d half . ,27
4 Buttercups ,27
Adair A Adelphl ,27
Anderson ft Burt ,27
B. F. Kelth'a ,27
Bouncer's Circus ,27
Brady ft Mahoney ,27
Brown A McCormack ,27
Brown A Spencer ,27
Bush Bros ,27
Caesar Rlvoll ,27
Cantor A Lee ,27
Cardo A Noll ,27
Carolina White ,27
Charlotte Parry Co ,27
Cheyenne Minstrels ,27
Clayton White Co ,27
Clifford Walker ,27
Columbia A Victor ,27
Cornell Corley Co ,27
Dancing Tyrells ,27
Dorothy Kenton ,27
"Edmonton, Can. ",27
Ellnore A Williams ,27
Florence Modena Co ,27
Floyd Mack ,27
Forrester A Lloyd ,27
Halsted St ,27
Hanlon ft Hanlon ,27
Helen Gleason Co ,27
In ,27
Jas H Cullen ,27
Jas J Morton ,27
Jones ft Sylvester ,27
Jungman Family ,27
Kalma Co ,27
Kelly A Pollock ,27
Kennedy A Rooney ,27
Kimball A Kenneth ,27
Knapp ft Cornelia ,27
Laypo ft Benjamin ,27
Lee ft Cranston ,27
Lou Holts ,27
Maldle DeLong ,27
Manola ,27
Moran ft Wiser ,27
Moss A Frye ,27
Murphy A Foley ,27
Musical Cuttys ,27
Nan Halperin ,27
Natalie Sisters ,27
Navassar Girls ,27
Orphean ,27
Otto Bros ,27
Paul Gordon ,27
Raymond A O'Connor ,27
Rex's Circus ,27
Romany Opera Co ,27
Ryan A Ryan ,27
Salerno ,27
The Lamplnls ,27
Thos Potter Dunne ,27
Tom Waters ,27
Treat's Seals ,27
Trio ,27
Tun Chin Troupe ,27
Venetian Four ,27
Victor ,27
Ward A Faye ,27
Will Ward Girls ,27
Williams A Rankin ,27
Willie Hale A Bro ,27
Wm O'Clare Girls ,27
Wm Slsto ,27
Wood ft Wyde ,27
Woodford's Animals ,27
Worden Bros ,27
Zara Carmen 3 ,27
of Theatrical ,27
■,27
"""Honor Among ",26
"""Magazine Girls"" ",26
"""Mr Inquisitive"" ",26
"""Ocean Bound"" ",26
"""Pretty Soft"" ",26
"""Reckless Eve"" ",26
( ,26
(Greenville split) ,26
(Kalamazoo split) ,26
(bc) ,26
(ph) ,26
(so ,26
(wva> ,26
", New York ",26
. N. J. ,26
4 Lukens ,26
Aerial Budds ,26
Alvln A Kenny ,26
American Dancers ,26
Arcade ,26
Bert Cutler ,26
Bessie Remple Co ,26
Billy B Van Co ,26
Biograph B ,26
Bob Warren ,26
Bollinger A Reynolds ,26
Bryan Sumner Co ,26
Burns A Foran ,26
Canarls A Cleo ,26
Carter A Waters ,26
Clark ft Hamilton ,26
Connors A Witt ,26
Davis Family ,26
Demarest A Collette ,26
Don Fulano ,26
Dotson ,26
Douglas Family ,26
Dow ft Dow ,26
Dudley Trio ,26
Eddie Howard ,26
Emma Stephens ,26
Emmett Devoy Co ,26
Fklyn Ardell Co ,26
Flanagan ft Edwards ,26
"Flint, Mich. ",26
Georgia Trio ,26
Grace Wilson ,26
Grew Pates Co ,26
Hans Kronold ,26
Harris A Lyman ,26
Harry Hayward Co ,26
Harry Thriller ,26
Hartley A Pecan ,26
Hawthorne A Inglls ,26
Hazel Moran ,26
Helen Trlx ,26
Henry Horton Co ,26
Hoey ft Lee ,26
Howard ,26
Howard ft Sadler ,26
Hymack ,26
Jenkins A Covert ,26
King A King ,26
Koban Japs ,26
La Graclosa ,26
Lambert ft Ball ,26
Lee Kohlmar Co ,26
Leonard A Dempsey ,26
Lillian Kingsbury Co ,26
Lord A Fuller ,26
Lottie Mayer Girls ,26
Lou Hoffman ,26
Louis Hardt ,26
Maggie Cllne ,26
Martha Hamilton Co ,26
Martin Van Bergen ,26
Mary Elizabeth ,26
McCarthy A Faye ,26
Musical Johnsons ,26
Nettle Carroll Tr ,26
Newport A Stlrk ,26
Norton A Nicholson ,26
Orford's Elephants ,26
Pederson Bros ,26
Rae E Ball ,26
Ray A Emma Dean ,26
Raymond A Bain ,26
Raymond ft Caverly ,26
Redford A Winchester ,26
Regal A Mack ,26
Rekoma ,26
Roach ft McCurdy ,26
Robert A Robert ,26
Rockwell ft Wood ,26
Ronalr A Ward ,26
Rose Troupe ,26
Roshanara ,26
Roy La Pearl ,26
S Miller Kent Co ,26
Sadie Fondeller ,26
Santly A Norton ,26
Saona ,26
Scott ft Wilson ,26
Sol Berns ,26
St. Lonla ,26
Strand Trio ,26
Strolling Players ,26
Taylor Triplets ,26
Trevltt's Dogs ,26
Valleclta's Leopards ,26
Vardon A Perry ,26
Vine A Temple ,26
Williams A Warner ,26
"""Arcadia"" ",25
"""Dream Fantasies"" ",25
"""Girl in Moon"" ",25
"""Passenger Wreck"" ",25
"""Pretty Baby"" ",25
"""Rising Generation"" ",25
"""September Morn"" ",25
"""Sweeties"" ",25
"""War Brides"" ",25
(UbO) ,25
(jls) ,25
Academy ,25
Ah Ling Foo ,25
Albert A Irving ,25
Allegro ,25
Antrim ft Vale ,25
Archer ft Belford ,25
Arlington Four ,25
Aus Woodchoppers ,25
Belmont ft Harl ,25
Bernard Granville ,25
Bessie LaCount ,25
Billy King Co ,25
Booth ft Leander ,25
Brandon Hurst Co ,25
Byron A Langdon ,25
C ,25
Cameron Sisters ,25
Carl Randall ,25
Chadwlck Trio ,25
"Charleston, S. C. ",25
Claire A Atwood ,25
Clifford A Wills ,25
Clipper Trio ,25
Corcoran A Dingle ,25
Davett A Duvall ,25
Demarest A Doll ,25
Doc O'Neill ,25
Dunn A Dean ,25
Elisabeth Cutty ,25
Enterprises ,25
Essanay S-A ,25
Fannie Brlce ,25
Fenton A Green ,25
Field Bros ,25
Foley A O'Nell ,25
Fox A Ingraham ,25
Frankle Fay ,25
Fred Dupres ,25
Freddy James ,25
French Girls ,25
Friend ft Downing ,25
Gallon ,25
Geo Fisher Co ,25
Grace Edmonds ,25
Great Santell ,25
Guy Woodward Co ,25
H A A Seymour ,25
"Hamilton, Can. ",25
Harriet Burt ,25
Harry First Co ,25
Henry A Francis ,25
Herbert Brooks ,25
Herman Tlmberg ,25
Heuman Trio ,25
Holden A Harron ,25
J C Lewis Jr Co ,25
Jack George ,25
Jack Reddy ,25
Jack Rose ,25
Jackson A Wahl ,25
"Jacksonville, Fla. ",25
Jas Grady Co ,25
Jere Sanford ,25
Jimmy Brltt ,25
John A Emma Ray ,25
John Delmore Co ,25
Jolly Wild Co ,25
Jones ft Johnson ,25
Kanazawa Japs ,25
Kingsbury A Munson ,25
Lawrence Crane Co ,25
Leonard A Whitney ,25
Link A Robinson ,25
Lloyd A Brltt ,25
Mack A Lee ,25
Mack ft Walker ,25
Maria ,25
Marie Dreams ,25
Mills A Lockwood ,25
Minnie Harrison ,25
Mystic Hanson 8 ,25
Nichols Nelson Tr ,25
Nolan ft Nolan ,25
Norton A Earle ,25
Ray Dooley 3 ,25
Richard Wally ,25
Sam A Kitty Morton ,25
San Diego ,25
Santuccl ,25
Savannah A Georgia ,25
Selma Braats ,25
Skipper Kennedy A R ,25
Stan Stanley Co ,25
Stetson A Huber ,25
Sue Smith ,25
Swain's Cockatoos ,25
Temple Quartet ,25
The Hassmans ,25
The Newmans ,25
The Pelots ,25
The Skatelles ,25
Thornton A Thornton ,25
Tommy Ray ,25
Vitagraph V ,25
Wartenburg Bros ,25
Wood Melville A P ,25
Work A Play ,25
ordon ,25
ty. All work ,25
"""Age of Reason"" ",24
"""Beauty Skin Deep"" ",24
"""Dreamland"" ",24
"""Hello Japan"" ",24
"""In Wrong"" ",24
"""Patria"" (film) ",24
"""Sept Morn"" ",24
"""Son of Solomon"" ",24
"""Springtime"" ",24
"""Suffragette Revue"" ",24
"""Tickets Please"" ",24
(1-3) ,24
(4 to fill) ,24
(Montreal split) ,24
(wya) ,24
3 Bennett Sisters ,24
Address ,24
Aerial Macks ,24
Albany. N. Y. ,24
Albert Perry Co ,24
Allen A Howard ,24
Anna Held ,24
Ashley A Allman ,24
Austin Webb Co ,24
Ballo Bros ,24
Barnes ft Crawford ,24
Bennington Sisters ,24
Big Jim ,24
Blanche Ring Co ,24
Bottomley Troupe ,24
Bradna A Derrick ,24
Brooks A Powers ,24
Bruce Morgan A B ,24
Bud Fisher ,24
Bud Snyder ,24
Cameron A Gaylord ,24
Casting Lamys ,24
Conroy A O'Donnell ,24
Crescent ,24
Crouch ft Welch ,24
Curry A Graham ,24
Davis ,24
Delmore A Lee ,24
Devlne A Williams ,24
Dr Herman ,24
E E Cllve Co ,24
Ed Dowllng ,24
Ed Foy Family ,24
Edna Luby ,24
Edward Farrell Co ,24
Equlllo Bros ,24
Farrell Taylor Co ,24
Fields A Lewis ,24
Fields A Wells ,24
Foster A Foster ,24
Four Mortons ,24
Frank Gardner Co ,24
Frank Markley ,24
Frank Rae Co ,24
Frawley A West ,24
George ,24
Georgia Earle Co ,24
Gordon Bros ,24
Grace Hazard ,24
Grant A Hoag ,24
Greene A Parker ,24
Grey A Old Rose ,24
H O H (ubo) ,24
H Shone Co ,24
Harms Trio ,24
Harris A Manlon ,24
Harry De Coe ,24
Harvey Trio ,24
Henshaw A Avery ,24
Hill's Circus ,24
Hong Fong ,24
Jack Wilson 3 ,24
Jimmy Lucas ,24
Joe Lanlgan ,24
Johnson A Wells ,24
Juliette Dlka ,24
Kennedy A Kramer ,24
Kramer A Kent ,24
L Cavanaugh Co ,24
Lazar A Dale ,24
Lee A Bennett ,24
Lee Tung Foo ,24
Leon Sisters ,24
Lewis Belmont A L ,24
Lolo ,24
Long A Ward ,24
Love A Wilbur ,24
Lynch ft Zeller ,24
Mack ft Williams ,24
May A Kllduff ,24
Mayhew A Taylor ,24
McCormlck A Wallace ,24
Moore A Gerald ,24
Moore A Whitehead ,24
Muller A Stanley ,24
Nestor A Vincent ,24
Ogden A Benson ,24
Parlse ,24
Phlna A Picks ,24
Pollard Opera Co ,24
Polzln Bros ,24
Prince Charles ,24
Resists ,24
"Rockford, ",24
Sallle Fisher Co ,24
Sam Ash ,24
"Schenectady, N. Y. ",24
Seymour's Family ,24
Smith ft Austin ,24
Stella Mayhew ,24
Steve Freda ,24
Sylvester ft Vance ,24
Texas Comedy 4 ,24
The Faynes ,24
The Valdares ,24
Tom Edwards ,24
Tom Lewis Co ,24
Trlxle Frlganza ,24
Two Lowes ,24
Walter Van Brunt ,24
Warren A Templeton ,24
Wartenberg Bros ,24
